index,feature,coefficient,odds_ratio,importance,family
84,BENE_COUNTY_CD_201,-0.050856153138525,0.950415374968726,0.050856153138525,Geography
85,BENE_COUNTY_CD_210,-0.0746909156348944,0.928030281654698,0.0746909156348944,Geography
86,BENE_COUNTY_CD_211,-0.322048339429852,0.7246631596792552,0.322048339429852,Geography
87,BENE_COUNTY_CD_212,0.0092344402588218,1.0092772092501292,0.0092344402588218,Geography
88,BENE_COUNTY_CD_213,-0.500361631308538,0.6063113588919045,0.500361631308538,Geography
89,BENE_COUNTY_CD_220,0.074837473892259,1.077708980804234,0.074837473892259,Geography
90,BENE_COUNTY_CD_221,0.4620226782828014,1.5872812996316243,0.4620226782828014,Geography
91,BENE_COUNTY_CD_222,0.8759533088607245,2.4011632534333516,0.8759533088607245,Geography
92,BENE_COUNTY_CD_223,0.878891663584123,2.408229098716827,0.878891663584123,Geography
93,BENE_COUNTY_CD_224,-0.6408139398019995,0.5268634143695363,0.6408139398019995,Geography
94,BENE_COUNTY_CD_230,-0.1827936837884504,0.8329399870332633,0.1827936837884504,Geography
95,BENE_COUNTY_CD_240,-0.1318555759633926,0.8764675689232599,0.1318555759633926,Geography
96,BENE_COUNTY_CD_241,-0.2272226672906076,0.7967433538532059,0.2272226672906076,Geography
97,BENE_COUNTY_CD_25,-0.0539497707658936,0.94747969648607,0.0539497707658936,Geography
98,BENE_COUNTY_CD_250,-0.2434096142910824,0.7839503307364981,0.2434096142910824,Geography
99,BENE_COUNTY_CD_251,1.7550495838569793,5.78373451471205,1.7550495838569793,Geography
100,BENE_COUNTY_CD_260,0.2189167581290304,1.2447276589157468,0.2189167581290304,Geography
101,BENE_COUNTY_CD_270,0.0903212847157788,1.0945258816574628,0.0903212847157788,Geography
102,BENE_COUNTY_CD_271,-0.0688674647263623,0.9334503869827226,0.0688674647263623,Geography
103,BENE_COUNTY_CD_280,0.2843096884750633,1.3288443948308963,0.2843096884750633,Geography
104,BENE_COUNTY_CD_281,1.239736723103546,3.454703801326265,1.239736723103546,Geography
105,BENE_COUNTY_CD_288,0.084643658863508,1.0883291811354288,0.084643658863508,Geography
106,BENE_COUNTY_CD_290,0.0404700651269628,1.041300138048534,0.0404700651269628,Geography
107,BENE_COUNTY_CD_291,0.9105481399906727,2.4856846631999012,0.9105481399906727,Geography
108,BENE_COUNTY_CD_292,-0.0290865470056761,0.971332394918377,0.0290865470056761,Geography
109,BENE_COUNTY_CD_30,0.05050150296949,1.0517984441747867,0.05050150296949,Geography
110,BENE_COUNTY_CD_300,-0.2670108560719157,0.7656647593085649,0.2670108560719157,Geography
111,BENE_COUNTY_CD_301,0.8309671737862184,2.2955378509930884,0.8309671737862184,Geography
112,BENE_COUNTY_CD_310,-0.0030664650773578,0.9969382317245912,0.0030664650773578,Geography
113,BENE_COUNTY_CD_311,-0.4510560938318345,0.6369551119229341,0.4510560938318345,Geography
114,BENE_COUNTY_CD_312,-0.6635111147701527,0.5150397922645739,0.6635111147701527,Geography
115,BENE_COUNTY_CD_320,-0.2117877044220568,0.8091364554255772,0.2117877044220568,Geography
116,BENE_COUNTY_CD_321,-0.5665310929783308,0.5674906003757259,0.5665310929783308,Geography
117,BENE_COUNTY_CD_328,-0.0858816792678231,0.9177028080647494,0.0858816792678231,Geography
118,BENE_COUNTY_CD_330,0.0119290465928138,1.012000481436385,0.0119290465928138,Geography
119,BENE_COUNTY_CD_331,-0.0302622348689352,0.9701910822556682,0.0302622348689352,Geography
120,BENE_COUNTY_CD_34,-0.1246222549920432,0.882830324354324,0.1246222549920432,Geography
121,BENE_COUNTY_CD_340,0.1498788344684488,1.1616934769928384,0.1498788344684488,Geography
122,BENE_COUNTY_CD_341,0.0011025279087924,1.001103135916115,0.0011025279087924,Geography
123,BENE_COUNTY_CD_342,0.851591915391267,2.3433743378936613,0.851591915391267,Geography
124,BENE_COUNTY_CD_343,-0.2719447030914077,0.7618963904400743,0.2719447030914077,Geography
125,BENE_COUNTY_CD_350,-0.0484866618719278,0.9526700460561774,0.0484866618719278,Geography
126,BENE_COUNTY_CD_360,0.012151801966485,1.0122259350913572,0.012151801966485,Geography
127,BENE_COUNTY_CD_361,-0.3701161338110805,0.6906541176849017,0.3701161338110805,Geography
128,BENE_COUNTY_CD_362,-0.655897537876078,0.5189760528234387,0.655897537876078,Geography
129,BENE_COUNTY_CD_370,-0.0409689020291796,0.9598589791501968,0.0409689020291796,Geography
130,BENE_COUNTY_CD_380,0.3207595532708665,1.3781741635814369,0.3207595532708665,Geography
131,BENE_COUNTY_CD_381,0.2037253233880503,1.2259613642903502,0.2037253233880503,Geography
132,BENE_COUNTY_CD_390,-0.0418883159905516,0.9589768769744842,0.0418883159905516,Geography
133,BENE_COUNTY_CD_391,-0.2679231108159618,0.7649665964991224,0.2679231108159618,Geography
134,BENE_COUNTY_CD_392,0.1005594072962597,1.105789331707255,0.1005594072962597,Geography
135,BENE_COUNTY_CD_40,-0.0434736369282707,0.9574577952867824,0.0434736369282707,Geography
136,BENE_COUNTY_CD_400,0.1582529039763904,1.1714624247526244,0.1582529039763904,Geography
137,BENE_COUNTY_CD_410,-0.0428651812569104,0.9580405431825654,0.0428651812569104,Geography
138,BENE_COUNTY_CD_411,0.2642623586284259,1.3024698656865064,0.2642623586284259,Geography
139,BENE_COUNTY_CD_412,-0.0027992729151766,0.99720464139599,0.0027992729151766,Geography
140,BENE_COUNTY_CD_420,-0.077873086818778,0.9250818241709248,0.077873086818778,Geography
141,BENE_COUNTY_CD_421,-0.8160033440919569,0.4421954305352435,0.8160033440919569,Geography
142,BENE_COUNTY_CD_430,-0.1067842968627253,0.8987195087016254,0.1067842968627253,Geography
143,BENE_COUNTY_CD_440,0.0730496957475273,1.0757839974762438,0.0730496957475273,Geography
144,BENE_COUNTY_CD_441,-0.1178765998727083,0.8888057245872621,0.1178765998727083,Geography
145,BENE_COUNTY_CD_450,-0.031300111789953,0.9691846656810272,0.031300111789953,Geography
146,BENE_COUNTY_CD_451,-0.4757297500702904,0.6214314013489108,0.4757297500702904,Geography
147,BENE_COUNTY_CD_460,-0.1045051332014163,0.9007701735602848,0.1045051332014163,Geography
148,BENE_COUNTY_CD_461,-0.558249547668612,0.572209813713274,0.558249547668612,Geography
149,BENE_COUNTY_CD_462,0.1409265850511498,1.1513401193059798,0.1409265850511498,Geography
150,BENE_COUNTY_CD_470,0.1436155801349847,1.15444023345447,0.1436155801349847,Geography
151,BENE_COUNTY_CD_471,-0.9514802035413824,0.3861689914883006,0.9514802035413824,Geography
152,BENE_COUNTY_CD_480,-0.0084561033742521,0.991579548903994,0.0084561033742521,Geography
153,BENE_COUNTY_CD_490,0.173766108003537,1.1897772538969056,0.173766108003537,Geography
154,BENE_COUNTY_CD_50,0.1385691774494452,1.1486291380559777,0.1385691774494452,Geography
155,BENE_COUNTY_CD_500,0.1028195134969352,1.1082913593915829,0.1028195134969352,Geography
156,BENE_COUNTY_CD_510,-0.0333436201423253,0.9672061509659008,0.0333436201423253,Geography
157,BENE_COUNTY_CD_511,-0.0512481589786365,0.9500428796061552,0.0512481589786365,Geography
158,BENE_COUNTY_CD_520,-0.0254690401099667,0.9748525598265916,0.0254690401099667,Geography
159,BENE_COUNTY_CD_521,-0.1700654943548323,0.843609563122941,0.1700654943548323,Geography
160,BENE_COUNTY_CD_522,0.519737499988158,1.6815861753669654,0.519737499988158,Geography
161,BENE_COUNTY_CD_530,-0.0131884781462981,0.9868981087637712,0.0131884781462981,Geography
162,BENE_COUNTY_CD_531,-0.0214954146725156,0.9787339652746094,0.0214954146725156,Geography
163,BENE_COUNTY_CD_540,-0.4209051861595743,0.6564523392259598,0.4209051861595743,Geography
164,BENE_COUNTY_CD_541,-0.3861832784259214,0.6796459498247687,0.3861832784259214,Geography
165,BENE_COUNTY_CD_542,-0.0836935086407641,0.9197130970192268,0.0836935086407641,Geography
166,BENE_COUNTY_CD_55,-0.5310718580986165,0.5879744066721221,0.5310718580986165,Geography
167,BENE_COUNTY_CD_550,-0.1465392562882841,0.8636918263339315,0.1465392562882841,Geography
168,BENE_COUNTY_CD_551,0.253074587882902,1.2879793409042375,0.253074587882902,Geography
169,BENE_COUNTY_CD_552,-0.5905066276331271,0.554046518342276,0.5905066276331271,Geography
170,BENE_COUNTY_CD_560,0.0393400950898708,1.0401241646254125,0.0393400950898708,Geography
171,BENE_COUNTY_CD_561,0.32343929315199,1.3818722646121215,0.32343929315199,Geography
172,BENE_COUNTY_CD_562,-0.3449735057953465,0.7082391174513518,0.3449735057953465,Geography
173,BENE_COUNTY_CD_563,-0.7443080260484963,0.4750629173936025,0.7443080260484963,Geography
174,BENE_COUNTY_CD_564,0.2637690083475526,1.3018274502933782,0.2637690083475526,Geography
175,BENE_COUNTY_CD_570,0.1405405164403495,1.1508957088175504,0.1405405164403495,Geography
176,BENE_COUNTY_CD_580,-0.0268597160995711,0.9734977980139388,0.0268597160995711,Geography
177,BENE_COUNTY_CD_581,1.4222497463457309,4.146438389424625,1.4222497463457309,Geography
178,BENE_COUNTY_CD_582,-0.5254997197350044,0.591259826326139,0.5254997197350044,Geography
179,BENE_COUNTY_CD_590,0.0570302354859621,1.0586878198523024,0.0570302354859621,Geography
180,BENE_COUNTY_CD_591,0.4821024625762321,1.6194757124547638,0.4821024625762321,Geography
181,BENE_COUNTY_CD_592,-0.036289888525405,0.9643606958589284,0.036289888525405,Geography
182,BENE_COUNTY_CD_60,-0.0853387578064619,0.9182011838916234,0.0853387578064619,Geography
183,BENE_COUNTY_CD_600,-0.1638516234518359,0.8488679646349396,0.1638516234518359,Geography
184,BENE_COUNTY_CD_601,-0.232323960458327,0.7926892817226535,0.232323960458327,Geography
185,BENE_COUNTY_CD_610,-0.0450813267264303,0.955919736848842,0.0450813267264303,Geography
186,BENE_COUNTY_CD_611,1.4354799766498385,4.201661224159194,1.4354799766498385,Geography
187,BENE_COUNTY_CD_612,0.9709271008701514,2.6403912339860227,0.9709271008701514,Geography
188,BENE_COUNTY_CD_620,-0.0048313772207077,0.9951802751090636,0.0048313772207077,Geography
189,BENE_COUNTY_CD_621,-0.4339565604030909,0.647940401143875,0.4339565604030909,Geography
190,BENE_COUNTY_CD_622,-1.576371085103237,0.2067239221946138,1.576371085103237,Geography
191,BENE_COUNTY_CD_630,0.0543605253423381,1.0558651997060131,0.0543605253423381,Geography
192,BENE_COUNTY_CD_631,-0.1016094542015462,0.9033822949428788,0.1016094542015462,Geography
193,BENE_COUNTY_CD_632,-0.0162991492815182,0.9838329631050984,0.0162991492815182,Geography
194,BENE_COUNTY_CD_640,-0.2782066229750398,0.7571403627566297,0.2782066229750398,Geography
195,BENE_COUNTY_CD_641,-0.4286405040121144,0.6513940606451843,0.4286405040121144,Geography
196,BENE_COUNTY_CD_650,0.0571502651597557,1.0588149014325965,0.0571502651597557,Geography
197,BENE_COUNTY_CD_651,0.7979519012846288,2.2209874655383337,0.7979519012846288,Geography
198,BENE_COUNTY_CD_652,-0.1841066295804528,0.8318470995902778,0.1841066295804528,Geography
199,BENE_COUNTY_CD_653,-0.5603360804214337,0.5710171239213423,0.5603360804214337,Geography
200,BENE_COUNTY_CD_654,0.6372432932383408,1.8912600371133856,0.6372432932383408,Geography
201,BENE_COUNTY_CD_660,0.0221099037564164,1.0223561390763083,0.0221099037564164,Geography
202,BENE_COUNTY_CD_661,-0.1173109282778102,0.8893086389678234,0.1173109282778102,Geography
203,BENE_COUNTY_CD_662,-0.1545982122635034,0.8567593437355356,0.1545982122635034,Geography
204,BENE_COUNTY_CD_670,-0.0119098288018827,0.9881608124891548,0.0119098288018827,Geography
205,BENE_COUNTY_CD_671,-0.0249738123488132,0.9753354534385412,0.0249738123488132,Geography
206,BENE_COUNTY_CD_672,-0.1111898206145396,0.8947688872278702,0.1111898206145396,Geography
207,BENE_COUNTY_CD_680,-0.2855344532712318,0.7516124452248056,0.2855344532712318,Geography
208,BENE_COUNTY_CD_681,-0.4529816558825775,0.6357297954214675,0.4529816558825775,Geography
209,BENE_COUNTY_CD_690,-0.2471275228470819,0.7810410865973807,0.2471275228470819,Geography
210,BENE_COUNTY_CD_691,-0.1854172631395167,0.8307575670104892,0.1854172631395167,Geography
211,BENE_COUNTY_CD_70,0.0463681828527013,1.0474599967792422,0.0463681828527013,Geography
212,BENE_COUNTY_CD_700,-0.2991540906887355,0.7414451508381914,0.2991540906887355,Geography
213,BENE_COUNTY_CD_701,0.8287755985581997,2.290512515815308,0.8287755985581997,Geography
214,BENE_COUNTY_CD_702,1.2581425840323022,3.518879390780064,1.2581425840323022,Geography
215,BENE_COUNTY_CD_703,0.3944386594804119,1.4835511797512493,0.3944386594804119,Geography
216,BENE_COUNTY_CD_710,-0.362646966044433,0.6958320424807563,0.362646966044433,Geography
217,BENE_COUNTY_CD_711,0.6516195324062999,1.9186456229406377,0.6516195324062999,Geography
218,BENE_COUNTY_CD_712,-0.1527443952231208,0.858349091902298,0.1527443952231208,Geography
219,BENE_COUNTY_CD_720,0.1184462459265183,1.1257463590230294,0.1184462459265183,Geography
220,BENE_COUNTY_CD_722,1.4412753672053622,4.226082188095782,1.4412753672053622,Geography
221,BENE_COUNTY_CD_730,-0.0779689087374302,0.9249931853024632,0.0779689087374302,Geography
222,BENE_COUNTY_CD_731,-0.3779527311828761,0.6852628914666253,0.3779527311828761,Geography
223,BENE_COUNTY_CD_734,0.1224673140248004,1.1302821750950791,0.1224673140248004,Geography
224,BENE_COUNTY_CD_740,-0.6839279389157926,0.5046309348756507,0.6839279389157926,Geography
225,BENE_COUNTY_CD_741,-0.0486488273268284,0.9525155684105958,0.0486488273268284,Geography
226,BENE_COUNTY_CD_742,-0.2040861347001853,0.815392134605385,0.2040861347001853,Geography
227,BENE_COUNTY_CD_743,-0.1201494833940088,0.8867878667488125,0.1201494833940088,Geography
228,BENE_COUNTY_CD_744,-0.088057311733532,0.915708394383921,0.088057311733532,Geography
229,BENE_COUNTY_CD_750,-0.0210781982880147,0.979142394316709,0.0210781982880147,Geography
230,BENE_COUNTY_CD_751,-0.1626488975993461,0.849889534292329,0.1626488975993461,Geography
231,BENE_COUNTY_CD_752,0.0848922937621229,1.0885998113937092,0.0848922937621229,Geography
232,BENE_COUNTY_CD_754,-0.5957331282122746,0.5511583479798311,0.5957331282122746,Geography
233,BENE_COUNTY_CD_755,-0.1054558044175513,0.8999142442020941,0.1054558044175513,Geography
234,BENE_COUNTY_CD_756,1.201739653358762,3.325897802197919,1.201739653358762,Geography
235,BENE_COUNTY_CD_757,-0.8662044066474276,0.4205447406035772,0.8662044066474276,Geography
236,BENE_COUNTY_CD_758,1.330649677017404,3.783500642684148,1.330649677017404,Geography
237,BENE_COUNTY_CD_760,-0.1998920742034657,0.8188191200151052,0.1998920742034657,Geography
238,BENE_COUNTY_CD_761,-0.497779958893653,0.6078786784843462,0.497779958893653,Geography
239,BENE_COUNTY_CD_770,0.0738218883362908,1.0766150307237683,0.0738218883362908,Geography
240,BENE_COUNTY_CD_771,0.2647916185459724,1.303159393233777,0.2647916185459724,Geography
241,BENE_COUNTY_CD_772,-0.4200630130997494,0.657005418562684,0.4200630130997494,Geography
242,BENE_COUNTY_CD_780,0.0848969148452486,1.0886048419155516,0.0848969148452486,Geography
243,BENE_COUNTY_CD_782,-0.1756695800769578,0.8388951252106668,0.1756695800769578,Geography
244,BENE_COUNTY_CD_783,-0.1653040359884736,0.8476359530722508,0.1653040359884736,Geography
245,BENE_COUNTY_CD_784,-0.0168975315983229,0.9832444309584624,0.0168975315983229,Geography
246,BENE_COUNTY_CD_785,-0.0589432705164182,0.9427602499422374,0.0589432705164182,Geography
247,BENE_COUNTY_CD_790,0.0250317507961763,1.0253476756126594,0.0250317507961763,Geography
248,BENE_COUNTY_CD_791,-0.866412086945316,0.4204574108152254,0.866412086945316,Geography
249,BENE_COUNTY_CD_792,-0.5360649955271442,0.5850458869901124,0.5360649955271442,Geography
250,BENE_COUNTY_CD_793,-0.0039556161998223,0.9960521969446092,0.0039556161998223,Geography
251,BENE_COUNTY_CD_794,0.3609317152082846,1.4346654916994095,0.3609317152082846,Geography
252,BENE_COUNTY_CD_795,-1.0266896159353047,0.358190749038584,1.0266896159353047,Geography
253,BENE_COUNTY_CD_796,1.0669371241705294,2.906463715513219,1.0669371241705294,Geography
254,BENE_COUNTY_CD_797,-0.0044089613307679,0.9956007438707152,0.0044089613307679,Geography
255,BENE_COUNTY_CD_80,0.1174834120311925,1.1246629739146703,0.1174834120311925,Geography
256,BENE_COUNTY_CD_800,0.1268571111957864,1.135254790992004,0.1268571111957864,Geography
257,BENE_COUNTY_CD_801,-0.1812925901518395,0.8341912468415923,0.1812925901518395,Geography
258,BENE_COUNTY_CD_802,-0.1499172633459617,0.8607791914691378,0.1499172633459617,Geography
259,BENE_COUNTY_CD_803,-0.3802039142025246,0.6837219743753139,0.3802039142025246,Geography
260,BENE_COUNTY_CD_810,0.027432653657834,1.027812393371237,0.027432653657834,Geography
261,BENE_COUNTY_CD_811,1.002393248446663,2.724795143103851,1.002393248446663,Geography
262,BENE_COUNTY_CD_812,-0.005096631691012,0.994916334099646,0.005096631691012,Geography
263,BENE_COUNTY_CD_820,0.3091353038900503,1.3622466753089395,0.3091353038900503,Geography
264,BENE_COUNTY_CD_821,0.5241166386566437,1.688966221741296,0.5241166386566437,Geography
265,BENE_COUNTY_CD_822,-0.2384264331826483,0.7878666469669109,0.2384264331826483,Geography
266,BENE_COUNTY_CD_830,-0.5103823580503272,0.600266018383457,0.5103823580503272,Geography
267,BENE_COUNTY_CD_831,-0.4972816543823383,0.608181662655087,0.4972816543823383,Geography
268,BENE_COUNTY_CD_832,-0.1690023883731703,0.844506886386036,0.1690023883731703,Geography
269,BENE_COUNTY_CD_834,1.2728866135794057,3.571146217470908,1.2728866135794057,Geography
270,BENE_COUNTY_CD_835,-0.1329572607147684,0.875502509660647,0.1329572607147684,Geography
271,BENE_COUNTY_CD_838,-0.3139564146851165,0.7305508687551817,0.3139564146851165,Geography
272,BENE_COUNTY_CD_84,-0.2570818314914176,0.7733049304804198,0.2570818314914176,Geography
273,BENE_COUNTY_CD_840,-0.0368273073311676,0.963842569523324,0.0368273073311676,Geography
274,BENE_COUNTY_CD_841,-0.8181060998466482,0.4412665784657541,0.8181060998466482,Geography
275,BENE_COUNTY_CD_842,0.59242210667396,1.8083631636933184,0.59242210667396,Geography
276,BENE_COUNTY_CD_843,-0.6893823088786767,0.5018859838565393,0.6893823088786767,Geography
277,BENE_COUNTY_CD_844,-0.0916208654259785,0.912451025705088,0.0916208654259785,Geography
278,BENE_COUNTY_CD_845,-0.0777586375474136,0.9251877051705396,0.0777586375474136,Geography
279,BENE_COUNTY_CD_850,0.5223790093675608,1.6860339728846665,0.5223790093675608,Geography
280,BENE_COUNTY_CD_851,0.2394483014995753,1.27054799750177,0.2394483014995753,Geography
281,BENE_COUNTY_CD_860,0.2104193680373654,1.2341955336018575,0.2104193680373654,Geography
282,BENE_COUNTY_CD_861,0.515364652980358,1.6742489103521374,0.515364652980358,Geography
283,BENE_COUNTY_CD_862,-0.1339980948427472,0.874591730836526,0.1339980948427472,Geography
284,BENE_COUNTY_CD_867,-0.1788606181855537,0.836222445476376,0.1788606181855537,Geography
285,BENE_COUNTY_CD_870,-0.0965188918047639,0.9079927438160742,0.0965188918047639,Geography
286,BENE_COUNTY_CD_871,1.853038084995401,6.379170575053838,1.853038084995401,Geography
287,BENE_COUNTY_CD_872,-0.092892326291675,0.9112916171615276,0.092892326291675,Geography
