index,feature,importance,family
4,2008_max_ip_chronic_code_counts,0.0053781439138827,Chronic Count
20,2008_has_Sensory Burden,0.0048750451413464,Disease
56,2008_PART_D_INSUR_CVRAGE_TOT_MONS,0.0046395574057163,Coverage
29,2008_num_ip_claims,0.0046049584051355,Utilization
42,2008_avg_inpatient_beneficiary_cost,0.0045009187512246,Cost
19,2008_has_Genitourinary (non-renal) burden,0.0042592427475173,Disease
55,2008_HMO_INSUR_CVRAGE_TOT_MONS,0.004054999793224,Coverage
367,SEX_Male,0.0039279959544481,Demographics
366,SEX_Female,0.0038891073933164,Demographics
53,2008_PART_A_INSUR_CVRAGE_TOT_MONS,0.0037309113975543,Coverage
43,2008_total_inpatient_beneficiary_cost,0.0036187710287513,Cost
2,prior_ESRD,0.0034791027035903,Disease
54,2008_PART_B_INSUR_CVRAGE_TOT_MONS,0.002966193289758,Coverage
371,RACE_White,0.002327111140267,Demographics
368,RACE_Black,0.0018111740632465,Demographics
376,STATE_CA,0.0017349043376256,Geography
381,STATE_FL,0.0015034293247093,Geography
415,STATE_TX,0.0014643585288874,Geography
405,STATE_NY,0.0013939018637345,Geography
410,STATE_PA,0.0010980119270852,Geography
386,STATE_IL,0.0009738395532386,Geography
406,STATE_OH,0.0009207742986659,Geography
393,STATE_MI,0.0008923087324544,Geography
370,RACE_Others,0.0008604544517582,Demographics
398,STATE_NC,0.000840487755388,Geography
402,STATE_NJ,0.0007710201608101,Geography
83,BENE_COUNTY_CD_200,0.0006717600049037,Geography
418,STATE_VA,0.0006565598007318,Geography
61,BENE_COUNTY_CD_10,0.0006457110234508,Geography
382,STATE_GA,0.0006371299539664,Geography
395,STATE_MO,0.0006336826283736,Geography
82,BENE_COUNTY_CD_20,0.0006329338998477,Geography
414,STATE_TN,0.0006292186176438,Geography
59,BENE_COUNTY_CD_0,0.0006226642055289,Geography
153,BENE_COUNTY_CD_50,0.0006118664605768,Geography
181,BENE_COUNTY_CD_60,0.0005921146908807,Geography
387,STATE_IN,0.000574549413637,Geography
304,BENE_COUNTY_CD_90,0.0005668701482522,Geography
417,STATE_Unknown,0.0005568945642004,Geography
28,2008_avg_carrier_claim_duration,0.0005345542196821,Utilization
77,BENE_COUNTY_CD_170,0.0005304456840094,Geography
375,STATE_AZ,0.0005233341685501,Geography
134,BENE_COUNTY_CD_400,0.0005023447552983,Geography
420,STATE_WA,0.0004957302497951,Geography
421,STATE_WI,0.0004943926395969,Geography
75,BENE_COUNTY_CD_160,0.0004768556136462,Geography
412,STATE_SC,0.0004746261096851,Geography
373,STATE_AL,0.0004642988025337,Geography
130,BENE_COUNTY_CD_390,0.0004630551278637,Geography
394,STATE_MN,0.0004543308898559,Geography
149,BENE_COUNTY_CD_470,0.0004444504738402,Geography
73,BENE_COUNTY_CD_141,0.0004309167309959,Geography
74,BENE_COUNTY_CD_150,0.000423981256264,Geography
68,BENE_COUNTY_CD_120,0.0004180503737317,Geography
390,STATE_LA,0.0004152811100939,Geography
133,BENE_COUNTY_CD_40,0.0004127860668386,Geography
391,STATE_MD,0.00038975298033,Geography
369,RACE_Hispanic,0.0003833140061728,Demographics
378,STATE_CT,0.0003727101089382,Geography
184,BENE_COUNTY_CD_610,0.0003673739638525,Geography
152,BENE_COUNTY_CD_490,0.0003438488970626,Geography
389,STATE_KY,0.0003373383899823,Geography
146,BENE_COUNTY_CD_460,0.0003280022477629,Geography
407,STATE_OK,0.0003155962230158,Geography
98,BENE_COUNTY_CD_250,0.0003130567121981,Geography
62,BENE_COUNTY_CD_100,0.0003091961612749,Geography
110,BENE_COUNTY_CD_310,0.0003075082112244,Geography
209,BENE_COUNTY_CD_70,0.0002937178455702,Geography
384,STATE_IA,0.0002926385872555,Geography
142,BENE_COUNTY_CD_440,0.0002918580497597,Geography
105,BENE_COUNTY_CD_290,0.0002908108159347,Geography
187,BENE_COUNTY_CD_620,0.0002898327541505,Geography
151,BENE_COUNTY_CD_480,0.0002865879051279,Geography
95,BENE_COUNTY_CD_240,0.0002740007251438,Geography
178,BENE_COUNTY_CD_590,0.0002726632623736,Geography
374,STATE_AR,0.0002712295970467,Geography
162,BENE_COUNTY_CD_540,0.0002613946710348,Geography
409,STATE_Others,0.0002574454256509,Geography
169,BENE_COUNTY_CD_560,0.0002503095494188,Geography
253,BENE_COUNTY_CD_80,0.0002501428057652,Geography
69,BENE_COUNTY_CD_130,0.0002424776415474,Geography
94,BENE_COUNTY_CD_230,0.0002392958702559,Geography
107,BENE_COUNTY_CD_30,0.0002381978795027,Geography
100,BENE_COUNTY_CD_260,0.0002274234779284,Geography
138,BENE_COUNTY_CD_420,0.0002260768789089,Geography
135,BENE_COUNTY_CD_410,0.0002247325498327,Geography
396,STATE_MS,0.0002230790389249,Geography
89,BENE_COUNTY_CD_220,0.0002194313770773,Geography
377,STATE_CO,0.000216547231577,Geography
310,BENE_COUNTY_CD_910,0.0002146979538242,Geography
404,STATE_NV,0.0002126881589311,Geography
155,BENE_COUNTY_CD_510,0.0002120736173997,Geography
258,BENE_COUNTY_CD_810,0.0002064741236029,Geography
160,BENE_COUNTY_CD_530,0.0002051533457901,Geography
113,BENE_COUNTY_CD_320,0.0002041204333657,Geography
102,BENE_COUNTY_CD_280,0.0002031485284202,Geography
408,STATE_OR,0.0002027080675002,Geography
207,BENE_COUNTY_CD_690,0.0002004585034907,Geography
210,BENE_COUNTY_CD_700,0.0001978598739762,Geography
72,BENE_COUNTY_CD_140,0.0001977189866256,Geography
237,BENE_COUNTY_CD_770,0.0001958553746548,Geography
422,STATE_WV,0.0001958112479566,Geography
388,STATE_KS,0.0001903787879504,Geography
127,BENE_COUNTY_CD_370,0.0001860785823854,Geography
101,BENE_COUNTY_CD_270,0.0001852932409545,Geography
392,STATE_ME,0.0001827510599423,Geography
144,BENE_COUNTY_CD_450,0.0001685078726097,Geography
64,BENE_COUNTY_CD_110,0.0001664990411546,Geography
174,BENE_COUNTY_CD_570,0.0001662018877085,Geography
123,BENE_COUNTY_CD_350,0.0001637523472009,Geography
193,BENE_COUNTY_CD_640,0.0001610087643534,Geography
416,STATE_UT,0.0001602511457072,Geography
116,BENE_COUNTY_CD_330,0.0001580513117696,Geography
195,BENE_COUNTY_CD_650,0.0001541318036149,Geography
205,BENE_COUNTY_CD_680,0.0001535302744177,Geography
124,BENE_COUNTY_CD_360,0.0001465500532807,Geography
140,BENE_COUNTY_CD_430,0.0001460048427677,Geography
166,BENE_COUNTY_CD_550,0.0001405130175055,Geography
240,BENE_COUNTY_CD_780,0.0001399004015775,Geography
128,BENE_COUNTY_CD_380,0.0001392051323343,Geography
254,BENE_COUNTY_CD_800,0.0001385015252361,Geography
157,BENE_COUNTY_CD_520,0.0001372544237471,Geography
271,BENE_COUNTY_CD_840,0.0001328736532125,Geography
79,BENE_COUNTY_CD_190,0.0001312458519663,Geography
154,BENE_COUNTY_CD_500,0.0001289986339291,Geography
119,BENE_COUNTY_CD_340,0.0001286590019851,Geography
227,BENE_COUNTY_CD_750,0.0001277024652449,Geography
78,BENE_COUNTY_CD_180,0.0001256288185925,Geography
403,STATE_NM,0.0001186547090802,Geography
182,BENE_COUNTY_CD_600,0.000116059801703,Geography
379,STATE_DC,0.0001153440747667,Geography
399,STATE_ND,0.0001150299383323,Geography
401,STATE_NH,0.0001098888021836,Geography
400,STATE_NE,0.0001059749245723,Geography
117,BENE_COUNTY_CD_331,9.987717548641456e-05,Geography
85,BENE_COUNTY_CD_210,9.492890372340324e-05,Geography
190,BENE_COUNTY_CD_630,9.11301698747954e-05,Geography
108,BENE_COUNTY_CD_300,9.093228016725912e-05,Geography
175,BENE_COUNTY_CD_580,9.042350585222354e-05,Geography
385,STATE_ID,8.436650273783479e-05,Geography
319,BENE_COUNTY_CD_940,8.168832744648889e-05,Geography
200,BENE_COUNTY_CD_660,6.964859321195142e-05,Geography
423,STATE_WY,6.873517542902563e-05,Geography
214,BENE_COUNTY_CD_710,6.815811108583928e-05,Geography
383,STATE_HI,6.430745886527745e-05,Geography
293,BENE_COUNTY_CD_880,5.770384827528019e-05,Geography
372,STATE_AK,5.287284870141926e-05,Geography
315,BENE_COUNTY_CD_921,5.1681146423512755e-05,Geography
235,BENE_COUNTY_CD_760,5.068158264374774e-05,Geography
217,BENE_COUNTY_CD_720,4.535285011337495e-05,Geography
279,BENE_COUNTY_CD_860,4.444403178615162e-05,Geography
219,BENE_COUNTY_CD_730,4.2650421588255944e-05,Geography
419,STATE_VT,4.003143580617469e-05,Geography
316,BENE_COUNTY_CD_930,3.693978492553342e-05,Geography
365,BENE_COUNTY_CD_999,3.488270330316544e-05,Geography
397,STATE_MT,3.440008969396068e-05,Geography
380,STATE_DE,3.295146639440033e-05,Geography
411,STATE_RI,2.952753803912051e-05,Geography
222,BENE_COUNTY_CD_740,2.5610257822272392e-05,Geography
245,BENE_COUNTY_CD_790,2.1526446522129537e-05,Geography
338,BENE_COUNTY_CD_970,1.995427251806605e-05,Geography
413,STATE_SD,1.9692370338564045e-05,Geography
99,BENE_COUNTY_CD_251,1.4366566806607832e-05,Geography
349,BENE_COUNTY_CD_981,1.4164584907658618e-05,Geography
264,BENE_COUNTY_CD_830,1.3864236078135544e-05,Geography
301,BENE_COUNTY_CD_890,1.3076845265801612e-05,Geography
261,BENE_COUNTY_CD_820,1.118181022056502e-05,Geography
329,BENE_COUNTY_CD_950,1.00667376044889e-05,Geography
202,BENE_COUNTY_CD_670,9.093098259118098e-06,Geography
305,BENE_COUNTY_CD_900,8.066510930446765e-06,Geography
255,BENE_COUNTY_CD_801,6.3829022609760035e-06,Geography
350,BENE_COUNTY_CD_982,6.114253848536822e-06,Geography
357,BENE_COUNTY_CD_989,6.09680885222378e-06,Geography
314,BENE_COUNTY_CD_920,4.494178206117023e-06,Geography
277,BENE_COUNTY_CD_850,4.200852502784513e-06,Geography
354,BENE_COUNTY_CD_986,3.962360558448929e-06,Geography
359,BENE_COUNTY_CD_991,3.862073654150473e-06,Geography
332,BENE_COUNTY_CD_953,3.720327811480817e-06,Geography
334,BENE_COUNTY_CD_960,2.2873125579747048e-06,Geography
353,BENE_COUNTY_CD_985,2.2669495942393435e-06,Geography
348,BENE_COUNTY_CD_980,2.2276984746675077e-06,Geography
189,BENE_COUNTY_CD_622,1.9016692571456953e-06,Geography
356,BENE_COUNTY_CD_988,1.029878497471242e-06,Geography
63,BENE_COUNTY_CD_11,1.0043332670103424e-06,Geography
147,BENE_COUNTY_CD_461,9.520747479600098e-07,Geography
233,BENE_COUNTY_CD_757,8.762562425354686e-07,Geography
139,BENE_COUNTY_CD_421,8.091710602173968e-07,Geography
156,BENE_COUNTY_CD_511,5.86191760689206e-07,Geography
249,BENE_COUNTY_CD_794,5.837951641093362e-07,Geography
173,BENE_COUNTY_CD_564,5.798323192703821e-07,Geography
246,BENE_COUNTY_CD_791,5.418392650271066e-07,Geography
269,BENE_COUNTY_CD_838,5.364485885587664e-07,Geography
199,BENE_COUNTY_CD_654,5.342093096366371e-07,Geography
145,BENE_COUNTY_CD_451,5.147029745172947e-07,Geography
283,BENE_COUNTY_CD_870,3.01421449281331e-07,Geography
358,BENE_COUNTY_CD_990,2.669187837453757e-07,Geography
194,BENE_COUNTY_CD_641,2.29211226706944e-07,Geography
303,BENE_COUNTY_CD_892,1.4044894767996804e-07,Geography
136,BENE_COUNTY_CD_411,8.596964129596056e-10,Geography
347,BENE_COUNTY_CD_979,0.0,Geography
339,BENE_COUNTY_CD_971,0.0,Geography
340,BENE_COUNTY_CD_972,0.0,Geography
341,BENE_COUNTY_CD_973,0.0,Geography
76,BENE_COUNTY_CD_161,0.0,Geography
84,BENE_COUNTY_CD_201,0.0,Geography
342,BENE_COUNTY_CD_974,0.0,Geography
81,BENE_COUNTY_CD_194,0.0,Geography
346,BENE_COUNTY_CD_978,0.0,Geography
343,BENE_COUNTY_CD_975,0.0,Geography
80,BENE_COUNTY_CD_191,0.0,Geography
344,BENE_COUNTY_CD_976,0.0,Geography
345,BENE_COUNTY_CD_977,0.0,Geography
71,BENE_COUNTY_CD_14,0.0,Geography
111,BENE_COUNTY_CD_311,0.0,Geography
337,BENE_COUNTY_CD_963,0.0,Geography
65,BENE_COUNTY_CD_111,0.0,Geography
323,BENE_COUNTY_CD_944,0.0,Geography
324,BENE_COUNTY_CD_945,0.0,Geography
60,BENE_COUNTY_CD_1,0.0,Geography
325,BENE_COUNTY_CD_946,0.0,Geography
326,BENE_COUNTY_CD_947,0.0,Geography
327,BENE_COUNTY_CD_948,0.0,Geography
328,BENE_COUNTY_CD_949,0.0,Geography
330,BENE_COUNTY_CD_951,0.0,Geography
336,BENE_COUNTY_CD_962,0.0,Geography
331,BENE_COUNTY_CD_952,0.0,Geography
66,BENE_COUNTY_CD_113,0.0,Geography
67,BENE_COUNTY_CD_117,0.0,Geography
333,BENE_COUNTY_CD_954,0.0,Geography
352,BENE_COUNTY_CD_984,0.0,Geography
70,BENE_COUNTY_CD_131,0.0,Geography
335,BENE_COUNTY_CD_961,0.0,Geography
351,BENE_COUNTY_CD_983,0.0,Geography
91,BENE_COUNTY_CD_222,0.0,Geography
86,BENE_COUNTY_CD_211,0.0,Geography
126,BENE_COUNTY_CD_362,0.0,Geography
141,BENE_COUNTY_CD_431,0.0,Geography
137,BENE_COUNTY_CD_412,0.0,Geography
132,BENE_COUNTY_CD_392,0.0,Geography
104,BENE_COUNTY_CD_288,0.0,Geography
106,BENE_COUNTY_CD_291,0.0,Geography
131,BENE_COUNTY_CD_391,0.0,Geography
129,BENE_COUNTY_CD_381,0.0,Geography
125,BENE_COUNTY_CD_361,0.0,Geography
321,BENE_COUNTY_CD_942,0.0,Geography
122,BENE_COUNTY_CD_343,0.0,Geography
121,BENE_COUNTY_CD_342,0.0,Geography
120,BENE_COUNTY_CD_341,0.0,Geography
109,BENE_COUNTY_CD_301,0.0,Geography
118,BENE_COUNTY_CD_34,0.0,Geography
115,BENE_COUNTY_CD_328,0.0,Geography
114,BENE_COUNTY_CD_321,0.0,Geography
143,BENE_COUNTY_CD_441,0.0,Geography
103,BENE_COUNTY_CD_281,0.0,Geography
87,BENE_COUNTY_CD_212,0.0,Geography
362,BENE_COUNTY_CD_994,0.0,Geography
88,BENE_COUNTY_CD_213,0.0,Geography
90,BENE_COUNTY_CD_221,0.0,Geography
355,BENE_COUNTY_CD_987,0.0,Geography
112,BENE_COUNTY_CD_312,0.0,Geography
92,BENE_COUNTY_CD_223,0.0,Geography
360,BENE_COUNTY_CD_992,0.0,Geography
361,BENE_COUNTY_CD_993,0.0,Geography
363,BENE_COUNTY_CD_995,0.0,Geography
148,BENE_COUNTY_CD_462,0.0,Geography
364,BENE_COUNTY_CD_996,0.0,Geography
93,BENE_COUNTY_CD_224,0.0,Geography
96,BENE_COUNTY_CD_241,0.0,Geography
159,BENE_COUNTY_CD_522,0.0,Geography
158,BENE_COUNTY_CD_521,0.0,Geography
97,BENE_COUNTY_CD_25,0.0,Geography
150,BENE_COUNTY_CD_471,0.0,Geography
322,BENE_COUNTY_CD_943,0.0,Geography
307,BENE_COUNTY_CD_902,0.0,Geography
320,BENE_COUNTY_CD_941,0.0,Geography
238,BENE_COUNTY_CD_771,0.0,Geography
225,BENE_COUNTY_CD_743,0.0,Geography
226,BENE_COUNTY_CD_744,0.0,Geography
228,BENE_COUNTY_CD_751,0.0,Geography
229,BENE_COUNTY_CD_752,0.0,Geography
230,BENE_COUNTY_CD_754,0.0,Geography
231,BENE_COUNTY_CD_755,0.0,Geography
232,BENE_COUNTY_CD_756,0.0,Geography
234,BENE_COUNTY_CD_758,0.0,Geography
236,BENE_COUNTY_CD_761,0.0,Geography
172,BENE_COUNTY_CD_563,0.0,Geography
239,BENE_COUNTY_CD_772,0.0,Geography
223,BENE_COUNTY_CD_741,0.0,Geography
171,BENE_COUNTY_CD_562,0.0,Geography
241,BENE_COUNTY_CD_782,0.0,Geography
242,BENE_COUNTY_CD_783,0.0,Geography
243,BENE_COUNTY_CD_784,0.0,Geography
244,BENE_COUNTY_CD_785,0.0,Geography
247,BENE_COUNTY_CD_792,0.0,Geography
248,BENE_COUNTY_CD_793,0.0,Geography
250,BENE_COUNTY_CD_795,0.0,Geography
251,BENE_COUNTY_CD_796,0.0,Geography
252,BENE_COUNTY_CD_797,0.0,Geography
224,BENE_COUNTY_CD_742,0.0,Geography
221,BENE_COUNTY_CD_734,0.0,Geography
168,BENE_COUNTY_CD_552,0.0,Geography
183,BENE_COUNTY_CD_601,0.0,Geography
192,BENE_COUNTY_CD_632,0.0,Geography
188,BENE_COUNTY_CD_621,0.0,Geography
186,BENE_COUNTY_CD_612,0.0,Geography
196,BENE_COUNTY_CD_651,0.0,Geography
197,BENE_COUNTY_CD_652,0.0,Geography
198,BENE_COUNTY_CD_653,0.0,Geography
185,BENE_COUNTY_CD_611,0.0,Geography
201,BENE_COUNTY_CD_661,0.0,Geography
203,BENE_COUNTY_CD_671,0.0,Geography
204,BENE_COUNTY_CD_672,0.0,Geography
206,BENE_COUNTY_CD_681,0.0,Geography
220,BENE_COUNTY_CD_731,0.0,Geography
180,BENE_COUNTY_CD_592,0.0,Geography
208,BENE_COUNTY_CD_691,0.0,Geography
179,BENE_COUNTY_CD_591,0.0,Geography
177,BENE_COUNTY_CD_582,0.0,Geography
211,BENE_COUNTY_CD_701,0.0,Geography
176,BENE_COUNTY_CD_581,0.0,Geography
213,BENE_COUNTY_CD_703,0.0,Geography
215,BENE_COUNTY_CD_711,0.0,Geography
216,BENE_COUNTY_CD_712,0.0,Geography
218,BENE_COUNTY_CD_722,0.0,Geography
170,BENE_COUNTY_CD_561,0.0,Geography
256,BENE_COUNTY_CD_802,0.0,Geography
161,BENE_COUNTY_CD_531,0.0,Geography
302,BENE_COUNTY_CD_891,0.0,Geography
290,BENE_COUNTY_CD_878,0.0,Geography
291,BENE_COUNTY_CD_879,0.0,Geography
292,BENE_COUNTY_CD_88,0.0,Geography
294,BENE_COUNTY_CD_881,0.0,Geography
295,BENE_COUNTY_CD_882,0.0,Geography
296,BENE_COUNTY_CD_883,0.0,Geography
297,BENE_COUNTY_CD_884,0.0,Geography
298,BENE_COUNTY_CD_885,0.0,Geography
299,BENE_COUNTY_CD_886,0.0,Geography
300,BENE_COUNTY_CD_888,0.0,Geography
164,BENE_COUNTY_CD_542,0.0,Geography
288,BENE_COUNTY_CD_875,0.0,Geography
306,BENE_COUNTY_CD_901,0.0,Geography
191,BENE_COUNTY_CD_631,0.0,Geography
308,BENE_COUNTY_CD_903,0.0,Geography
309,BENE_COUNTY_CD_905,0.0,Geography
163,BENE_COUNTY_CD_541,0.0,Geography
311,BENE_COUNTY_CD_911,0.0,Geography
312,BENE_COUNTY_CD_912,0.0,Geography
313,BENE_COUNTY_CD_913,0.0,Geography
317,BENE_COUNTY_CD_931,0.0,Geography
318,BENE_COUNTY_CD_932,0.0,Geography
289,BENE_COUNTY_CD_876,0.0,Geography
287,BENE_COUNTY_CD_874,0.0,Geography
257,BENE_COUNTY_CD_803,0.0,Geography
165,BENE_COUNTY_CD_55,0.0,Geography
167,BENE_COUNTY_CD_551,0.0,Geography
259,BENE_COUNTY_CD_811,0.0,Geography
260,BENE_COUNTY_CD_812,0.0,Geography
262,BENE_COUNTY_CD_821,0.0,Geography
263,BENE_COUNTY_CD_822,0.0,Geography
265,BENE_COUNTY_CD_831,0.0,Geography
266,BENE_COUNTY_CD_832,0.0,Geography
267,BENE_COUNTY_CD_834,0.0,Geography
268,BENE_COUNTY_CD_835,0.0,Geography
270,BENE_COUNTY_CD_84,0.0,Geography
272,BENE_COUNTY_CD_841,0.0,Geography
286,BENE_COUNTY_CD_873,0.0,Geography
273,BENE_COUNTY_CD_842,0.0,Geography
274,BENE_COUNTY_CD_843,0.0,Geography
275,BENE_COUNTY_CD_844,0.0,Geography
276,BENE_COUNTY_CD_845,0.0,Geography
278,BENE_COUNTY_CD_851,0.0,Geography
280,BENE_COUNTY_CD_861,0.0,Geography
281,BENE_COUNTY_CD_862,0.0,Geography
282,BENE_COUNTY_CD_867,0.0,Geography
284,BENE_COUNTY_CD_871,0.0,Geography
285,BENE_COUNTY_CD_872,0.0,Geography
212,BENE_COUNTY_CD_702,0.0,Geography
