index,feature,importance,family
377,STATE_AZ,0.0003951679288281,Geography
416,STATE_TN,0.0003934761636308,Geography
59,BENE_COUNTY_CD_0,0.0003815216485539,Geography
154,BENE_COUNTY_CD_50,0.0003779280981004,Geography
420,STATE_VA,0.0003708708386955,Geography
61,BENE_COUNTY_CD_10,0.0003572856756643,Geography
136,BENE_COUNTY_CD_400,0.0003557144583963,Geography
77,BENE_COUNTY_CD_170,0.0003345498833091,Geography
82,BENE_COUNTY_CD_20,0.0003325742023026,Geography
182,BENE_COUNTY_CD_60,0.0003303259587667,Geography
392,STATE_LA,0.0003170235862296,Geography
68,BENE_COUNTY_CD_120,0.0003053920558206,Geography
75,BENE_COUNTY_CD_160,0.0003006020658,Geography
150,BENE_COUNTY_CD_470,0.0002980353643453,Geography
375,STATE_AL,0.0002959793082249,Geography
389,STATE_IN,0.0002954621131732,Geography
419,STATE_Unknown,0.0002808825421502,Geography
397,STATE_MO,0.0002800492473401,Geography
371,RACE_Hispanic,0.0002788699466845,Demographics
422,STATE_WA,0.0002662887379665,Geography
28,2008_avg_carrier_claim_duration,0.0002608863118071,Utilization
391,STATE_KY,0.0002541967508778,Geography
306,BENE_COUNTY_CD_90,0.0002473635729634,Geography
414,STATE_SC,0.000244801373883,Geography
423,STATE_WI,0.0002443681535211,Geography
153,BENE_COUNTY_CD_490,0.0002223941303116,Geography
62,BENE_COUNTY_CD_100,0.0002201619757897,Geography
411,STATE_Others,0.0002062647246283,Geography
69,BENE_COUNTY_CD_130,0.0002007443747443,Geography
73,BENE_COUNTY_CD_141,0.000197551880161,Geography
143,BENE_COUNTY_CD_440,0.0001958695260464,Geography
100,BENE_COUNTY_CD_260,0.0001912864171778,Geography
135,BENE_COUNTY_CD_40,0.0001910578800846,Geography
112,BENE_COUNTY_CD_310,0.0001896348908247,Geography
101,BENE_COUNTY_CD_270,0.000185242857123,Geography
396,STATE_MN,0.000180600861111,Geography
98,BENE_COUNTY_CD_250,0.0001804813286291,Geography
152,BENE_COUNTY_CD_480,0.0001797530159557,Geography
132,BENE_COUNTY_CD_390,0.0001776280001318,Geography
393,STATE_MD,0.0001770380838318,Geography
185,BENE_COUNTY_CD_610,0.0001762441907911,Geography
74,BENE_COUNTY_CD_150,0.0001694229091316,Geography
255,BENE_COUNTY_CD_80,0.0001636521503469,Geography
125,BENE_COUNTY_CD_350,0.0001595137456843,Geography
103,BENE_COUNTY_CD_280,0.0001497919733946,Geography
211,BENE_COUNTY_CD_70,0.0001484585620432,Geography
380,STATE_CT,0.0001482353054229,Geography
95,BENE_COUNTY_CD_240,0.0001461137354711,Geography
188,BENE_COUNTY_CD_620,0.0001429891690906,Geography
106,BENE_COUNTY_CD_290,0.0001405984816044,Geography
179,BENE_COUNTY_CD_590,0.0001397944804724,Geography
409,STATE_OK,0.0001392106008189,Geography
390,STATE_KS,0.0001389031116578,Geography
386,STATE_IA,0.0001362655556975,Geography
260,BENE_COUNTY_CD_810,0.0001356515697215,Geography
312,BENE_COUNTY_CD_910,0.000132289625825,Geography
129,BENE_COUNTY_CD_370,0.0001305797536447,Geography
410,STATE_OR,0.0001296337543866,Geography
109,BENE_COUNTY_CD_30,0.0001288342683929,Geography
161,BENE_COUNTY_CD_530,0.0001260540337319,Geography
126,BENE_COUNTY_CD_360,0.0001186597634944,Geography
398,STATE_MS,0.0001172339956272,Geography
376,STATE_AR,0.0001167858376369,Geography
89,BENE_COUNTY_CD_220,0.0001111611000218,Geography
379,STATE_CO,0.0001074786225257,Geography
158,BENE_COUNTY_CD_520,0.0001059470326953,Geography
212,BENE_COUNTY_CD_700,0.0001036562018535,Geography
130,BENE_COUNTY_CD_380,0.0001023418702833,Geography
118,BENE_COUNTY_CD_330,0.0001018836723117,Geography
176,BENE_COUNTY_CD_580,0.0001013575396807,Geography
137,BENE_COUNTY_CD_410,0.0001011875188025,Geography
115,BENE_COUNTY_CD_320,9.909874669933177e-05,Geography
156,BENE_COUNTY_CD_510,9.768858456305164e-05,Geography
394,STATE_ME,9.739086490608584e-05,Geography
191,BENE_COUNTY_CD_630,9.545205236806802e-05,Geography
140,BENE_COUNTY_CD_420,9.403117656129484e-05,Geography
239,BENE_COUNTY_CD_770,9.34855654236471e-05,Geography
94,BENE_COUNTY_CD_230,9.038703811706343e-05,Geography
242,BENE_COUNTY_CD_780,8.946088043193257e-05,Geography
170,BENE_COUNTY_CD_560,8.776015517881642e-05,Geography
147,BENE_COUNTY_CD_460,8.715654033235487e-05,Geography
424,STATE_WV,8.679094237970873e-05,Geography
163,BENE_COUNTY_CD_540,8.38549277545246e-05,Geography
72,BENE_COUNTY_CD_140,8.202302475103564e-05,Geography
256,BENE_COUNTY_CD_800,8.199970244031514e-05,Geography
119,BENE_COUNTY_CD_331,7.798221013331934e-05,Geography
421,STATE_VT,7.547904230209507e-05,Geography
175,BENE_COUNTY_CD_570,7.290004059921017e-05,Geography
142,BENE_COUNTY_CD_430,6.926723387166471e-05,Geography
79,BENE_COUNTY_CD_190,6.873508153412576e-05,Geography
155,BENE_COUNTY_CD_500,6.803007836996667e-05,Geography
418,STATE_UT,6.597554718848931e-05,Geography
425,STATE_WY,6.553261185081733e-05,Geography
78,BENE_COUNTY_CD_180,6.38866976087283e-05,Geography
402,STATE_NE,6.345205005328525e-05,Geography
167,BENE_COUNTY_CD_550,6.176475393534407e-05,Geography
145,BENE_COUNTY_CD_450,6.01234401490734e-05,Geography
385,STATE_HI,5.579525151033808e-05,Geography
405,STATE_NM,5.3698845366025953e-05,Geography
403,STATE_NH,5.196305025069759e-05,Geography
201,BENE_COUNTY_CD_660,4.915377524620677e-05,Geography
401,STATE_ND,4.8323180418012e-05,Geography
85,BENE_COUNTY_CD_210,4.6932073973190926e-05,Geography
121,BENE_COUNTY_CD_340,4.623650569893095e-05,Geography
219,BENE_COUNTY_CD_720,4.453677277609926e-05,Geography
110,BENE_COUNTY_CD_300,4.417509079962368e-05,Geography
64,BENE_COUNTY_CD_110,4.300849840447693e-05,Geography
183,BENE_COUNTY_CD_600,4.200091585214617e-05,Geography
406,STATE_NV,3.8136354683214224e-05,Geography
221,BENE_COUNTY_CD_730,3.7004049085832174e-05,Geography
321,BENE_COUNTY_CD_940,3.679662635290219e-05,Geography
382,STATE_DE,3.5844769697631394e-05,Geography
281,BENE_COUNTY_CD_860,3.576470785184757e-05,Geography
318,BENE_COUNTY_CD_930,3.470144508426091e-05,Geography
194,BENE_COUNTY_CD_640,3.250249223901795e-05,Geography
387,STATE_ID,3.21203370218739e-05,Geography
207,BENE_COUNTY_CD_680,3.0401822066276236e-05,Geography
224,BENE_COUNTY_CD_740,2.9244185192491476e-05,Geography
229,BENE_COUNTY_CD_750,2.9011597417579817e-05,Geography
196,BENE_COUNTY_CD_650,2.798066830275418e-05,Geography
295,BENE_COUNTY_CD_880,2.5527976357412943e-05,Geography
381,STATE_DC,2.424886049284488e-05,Geography
247,BENE_COUNTY_CD_790,2.4140238231347097e-05,Geography
303,BENE_COUNTY_CD_890,2.3317604103459423e-05,Geography
204,BENE_COUNTY_CD_670,2.0492739256000914e-05,Geography
415,STATE_SD,2.0128341969225643e-05,Geography
399,STATE_MT,1.98622253026692e-05,Geography
359,BENE_COUNTY_CD_989,1.9849136507821684e-05,Geography
413,STATE_RI,1.8384065942327196e-05,Geography
216,BENE_COUNTY_CD_710,1.762617578228619e-05,Geography
273,BENE_COUNTY_CD_840,1.7394083071447436e-05,Geography
340,BENE_COUNTY_CD_970,1.6374156235542552e-05,Geography
237,BENE_COUNTY_CD_760,1.519631001306744e-05,Geography
99,BENE_COUNTY_CD_251,1.4865113830641093e-05,Geography
209,BENE_COUNTY_CD_690,1.2234544765668812e-05,Geography
279,BENE_COUNTY_CD_850,1.1111672414745308e-05,Geography
307,BENE_COUNTY_CD_900,1.0408122580554008e-05,Geography
367,BENE_COUNTY_CD_999,7.160299264570232e-06,Geography
263,BENE_COUNTY_CD_820,5.936748577122041e-06,Geography
352,BENE_COUNTY_CD_982,5.2003390833023006e-06,Geography
266,BENE_COUNTY_CD_830,4.971121909983996e-06,Geography
356,BENE_COUNTY_CD_986,4.393735052331451e-06,Geography
331,BENE_COUNTY_CD_950,4.247940993858237e-06,Geography
257,BENE_COUNTY_CD_801,3.6461483605244944e-06,Geography
357,BENE_COUNTY_CD_987,3.62601318415694e-06,Geography
350,BENE_COUNTY_CD_980,3.4624006870856877e-06,Geography
361,BENE_COUNTY_CD_991,3.176684487479427e-06,Geography
177,BENE_COUNTY_CD_581,3.1196597955145064e-06,Geography
174,BENE_COUNTY_CD_564,3.086428866494525e-06,Geography
138,BENE_COUNTY_CD_411,3.0846220324279053e-06,Geography
107,BENE_COUNTY_CD_291,3.070852336438093e-06,Geography
317,BENE_COUNTY_CD_921,2.6531469379433698e-06,Geography
316,BENE_COUNTY_CD_920,2.631502386743161e-06,Geography
313,BENE_COUNTY_CD_911,2.3875249024680204e-06,Geography
195,BENE_COUNTY_CD_641,2.343528248828353e-06,Geography
374,STATE_AK,1.692451397692535e-06,Geography
315,BENE_COUNTY_CD_913,1.656214598400833e-06,Geography
360,BENE_COUNTY_CD_990,1.5004676128837937e-06,Geography
336,BENE_COUNTY_CD_960,1.2825569896887292e-06,Geography
146,BENE_COUNTY_CD_451,1.0991133880747448e-06,Geography
217,BENE_COUNTY_CD_711,1.0392171168095284e-06,Geography
274,BENE_COUNTY_CD_841,8.951203221112851e-07,Geography
308,BENE_COUNTY_CD_901,7.758935423436394e-07,Geography
190,BENE_COUNTY_CD_622,7.025791959647554e-07,Geography
366,BENE_COUNTY_CD_996,6.491493857025811e-07,Geography
251,BENE_COUNTY_CD_794,6.336805488649263e-07,Geography
305,BENE_COUNTY_CD_892,6.192470695889711e-07,Geography
213,BENE_COUNTY_CD_701,4.735119782366949e-07,Geography
134,BENE_COUNTY_CD_392,4.454235569946119e-07,Geography
81,BENE_COUNTY_CD_194,4.075915741639662e-07,Geography
351,BENE_COUNTY_CD_981,1.940501060091483e-07,Geography
67,BENE_COUNTY_CD_117,0.0,Geography
323,BENE_COUNTY_CD_942,0.0,Geography
343,BENE_COUNTY_CD_973,0.0,Geography
60,BENE_COUNTY_CD_1,0.0,Geography
80,BENE_COUNTY_CD_191,0.0,Geography
342,BENE_COUNTY_CD_972,0.0,Geography
341,BENE_COUNTY_CD_971,0.0,Geography
319,BENE_COUNTY_CD_931,0.0,Geography
76,BENE_COUNTY_CD_161,0.0,Geography
339,BENE_COUNTY_CD_963,0.0,Geography
338,BENE_COUNTY_CD_962,0.0,Geography
337,BENE_COUNTY_CD_961,0.0,Geography
320,BENE_COUNTY_CD_932,0.0,Geography
63,BENE_COUNTY_CD_11,0.0,Geography
335,BENE_COUNTY_CD_954,0.0,Geography
334,BENE_COUNTY_CD_953,0.0,Geography
333,BENE_COUNTY_CD_952,0.0,Geography
332,BENE_COUNTY_CD_951,0.0,Geography
65,BENE_COUNTY_CD_111,0.0,Geography
71,BENE_COUNTY_CD_14,0.0,Geography
330,BENE_COUNTY_CD_949,0.0,Geography
70,BENE_COUNTY_CD_131,0.0,Geography
329,BENE_COUNTY_CD_948,0.0,Geography
328,BENE_COUNTY_CD_947,0.0,Geography
344,BENE_COUNTY_CD_974,0.0,Geography
66,BENE_COUNTY_CD_113,0.0,Geography
322,BENE_COUNTY_CD_941,0.0,Geography
326,BENE_COUNTY_CD_945,0.0,Geography
325,BENE_COUNTY_CD_944,0.0,Geography
324,BENE_COUNTY_CD_943,0.0,Geography
327,BENE_COUNTY_CD_946,0.0,Geography
113,BENE_COUNTY_CD_311,0.0,Geography
345,BENE_COUNTY_CD_975,0.0,Geography
123,BENE_COUNTY_CD_342,0.0,Geography
133,BENE_COUNTY_CD_391,0.0,Geography
97,BENE_COUNTY_CD_25,0.0,Geography
131,BENE_COUNTY_CD_381,0.0,Geography
128,BENE_COUNTY_CD_362,0.0,Geography
127,BENE_COUNTY_CD_361,0.0,Geography
124,BENE_COUNTY_CD_343,0.0,Geography
102,BENE_COUNTY_CD_271,0.0,Geography
122,BENE_COUNTY_CD_341,0.0,Geography
365,BENE_COUNTY_CD_995,0.0,Geography
104,BENE_COUNTY_CD_281,0.0,Geography
120,BENE_COUNTY_CD_34,0.0,Geography
117,BENE_COUNTY_CD_328,0.0,Geography
116,BENE_COUNTY_CD_321,0.0,Geography
114,BENE_COUNTY_CD_312,0.0,Geography
105,BENE_COUNTY_CD_288,0.0,Geography
108,BENE_COUNTY_CD_292,0.0,Geography
96,BENE_COUNTY_CD_241,0.0,Geography
364,BENE_COUNTY_CD_994,0.0,Geography
346,BENE_COUNTY_CD_976,0.0,Geography
354,BENE_COUNTY_CD_984,0.0,Geography
347,BENE_COUNTY_CD_977,0.0,Geography
84,BENE_COUNTY_CD_201,0.0,Geography
111,BENE_COUNTY_CD_301,0.0,Geography
349,BENE_COUNTY_CD_979,0.0,Geography
86,BENE_COUNTY_CD_211,0.0,Geography
353,BENE_COUNTY_CD_983,0.0,Geography
87,BENE_COUNTY_CD_212,0.0,Geography
355,BENE_COUNTY_CD_985,0.0,Geography
363,BENE_COUNTY_CD_993,0.0,Geography
88,BENE_COUNTY_CD_213,0.0,Geography
90,BENE_COUNTY_CD_221,0.0,Geography
358,BENE_COUNTY_CD_988,0.0,Geography
91,BENE_COUNTY_CD_222,0.0,Geography
92,BENE_COUNTY_CD_223,0.0,Geography
93,BENE_COUNTY_CD_224,0.0,Geography
362,BENE_COUNTY_CD_992,0.0,Geography
348,BENE_COUNTY_CD_978,0.0,Geography
168,BENE_COUNTY_CD_551,0.0,Geography
314,BENE_COUNTY_CD_912,0.0,Geography
225,BENE_COUNTY_CD_741,0.0,Geography
208,BENE_COUNTY_CD_681,0.0,Geography
210,BENE_COUNTY_CD_691,0.0,Geography
151,BENE_COUNTY_CD_471,0.0,Geography
149,BENE_COUNTY_CD_462,0.0,Geography
148,BENE_COUNTY_CD_461,0.0,Geography
214,BENE_COUNTY_CD_702,0.0,Geography
215,BENE_COUNTY_CD_703,0.0,Geography
218,BENE_COUNTY_CD_712,0.0,Geography
220,BENE_COUNTY_CD_722,0.0,Geography
222,BENE_COUNTY_CD_731,0.0,Geography
223,BENE_COUNTY_CD_734,0.0,Geography
226,BENE_COUNTY_CD_742,0.0,Geography
311,BENE_COUNTY_CD_905,0.0,Geography
227,BENE_COUNTY_CD_743,0.0,Geography
228,BENE_COUNTY_CD_744,0.0,Geography
230,BENE_COUNTY_CD_751,0.0,Geography
231,BENE_COUNTY_CD_752,0.0,Geography
232,BENE_COUNTY_CD_754,0.0,Geography
233,BENE_COUNTY_CD_755,0.0,Geography
234,BENE_COUNTY_CD_756,0.0,Geography
235,BENE_COUNTY_CD_757,0.0,Geography
236,BENE_COUNTY_CD_758,0.0,Geography
238,BENE_COUNTY_CD_761,0.0,Geography
240,BENE_COUNTY_CD_771,0.0,Geography
206,BENE_COUNTY_CD_672,0.0,Geography
205,BENE_COUNTY_CD_671,0.0,Geography
203,BENE_COUNTY_CD_662,0.0,Geography
202,BENE_COUNTY_CD_661,0.0,Geography
171,BENE_COUNTY_CD_561,0.0,Geography
172,BENE_COUNTY_CD_562,0.0,Geography
173,BENE_COUNTY_CD_563,0.0,Geography
166,BENE_COUNTY_CD_55,0.0,Geography
165,BENE_COUNTY_CD_542,0.0,Geography
178,BENE_COUNTY_CD_582,0.0,Geography
164,BENE_COUNTY_CD_541,0.0,Geography
180,BENE_COUNTY_CD_591,0.0,Geography
181,BENE_COUNTY_CD_592,0.0,Geography
162,BENE_COUNTY_CD_531,0.0,Geography
184,BENE_COUNTY_CD_601,0.0,Geography
160,BENE_COUNTY_CD_522,0.0,Geography
186,BENE_COUNTY_CD_611,0.0,Geography
187,BENE_COUNTY_CD_612,0.0,Geography
159,BENE_COUNTY_CD_521,0.0,Geography
189,BENE_COUNTY_CD_621,0.0,Geography
157,BENE_COUNTY_CD_511,0.0,Geography
192,BENE_COUNTY_CD_631,0.0,Geography
193,BENE_COUNTY_CD_632,0.0,Geography
197,BENE_COUNTY_CD_651,0.0,Geography
198,BENE_COUNTY_CD_652,0.0,Geography
199,BENE_COUNTY_CD_653,0.0,Geography
200,BENE_COUNTY_CD_654,0.0,Geography
241,BENE_COUNTY_CD_772,0.0,Geography
243,BENE_COUNTY_CD_782,0.0,Geography
244,BENE_COUNTY_CD_783,0.0,Geography
278,BENE_COUNTY_CD_845,0.0,Geography
282,BENE_COUNTY_CD_861,0.0,Geography
283,BENE_COUNTY_CD_862,0.0,Geography
284,BENE_COUNTY_CD_867,0.0,Geography
285,BENE_COUNTY_CD_870,0.0,Geography
286,BENE_COUNTY_CD_871,0.0,Geography
287,BENE_COUNTY_CD_872,0.0,Geography
288,BENE_COUNTY_CD_873,0.0,Geography
289,BENE_COUNTY_CD_874,0.0,Geography
290,BENE_COUNTY_CD_875,0.0,Geography
291,BENE_COUNTY_CD_876,0.0,Geography
292,BENE_COUNTY_CD_878,0.0,Geography
293,BENE_COUNTY_CD_879,0.0,Geography
294,BENE_COUNTY_CD_88,0.0,Geography
296,BENE_COUNTY_CD_881,0.0,Geography
169,BENE_COUNTY_CD_552,0.0,Geography
298,BENE_COUNTY_CD_883,0.0,Geography
299,BENE_COUNTY_CD_884,0.0,Geography
300,BENE_COUNTY_CD_885,0.0,Geography
301,BENE_COUNTY_CD_886,0.0,Geography
302,BENE_COUNTY_CD_888,0.0,Geography
304,BENE_COUNTY_CD_891,0.0,Geography
309,BENE_COUNTY_CD_902,0.0,Geography
310,BENE_COUNTY_CD_903,0.0,Geography
280,BENE_COUNTY_CD_851,0.0,Geography
277,BENE_COUNTY_CD_844,0.0,Geography
245,BENE_COUNTY_CD_784,0.0,Geography
276,BENE_COUNTY_CD_843,0.0,Geography
246,BENE_COUNTY_CD_785,0.0,Geography
248,BENE_COUNTY_CD_791,0.0,Geography
249,BENE_COUNTY_CD_792,0.0,Geography
250,BENE_COUNTY_CD_793,0.0,Geography
252,BENE_COUNTY_CD_795,0.0,Geography
253,BENE_COUNTY_CD_796,0.0,Geography
254,BENE_COUNTY_CD_797,0.0,Geography
144,BENE_COUNTY_CD_441,0.0,Geography
141,BENE_COUNTY_CD_421,0.0,Geography
258,BENE_COUNTY_CD_802,0.0,Geography
259,BENE_COUNTY_CD_803,0.0,Geography
139,BENE_COUNTY_CD_412,0.0,Geography
261,BENE_COUNTY_CD_811,0.0,Geography
262,BENE_COUNTY_CD_812,0.0,Geography
264,BENE_COUNTY_CD_821,0.0,Geography
265,BENE_COUNTY_CD_822,0.0,Geography
267,BENE_COUNTY_CD_831,0.0,Geography
268,BENE_COUNTY_CD_832,0.0,Geography
269,BENE_COUNTY_CD_834,0.0,Geography
270,BENE_COUNTY_CD_835,0.0,Geography
271,BENE_COUNTY_CD_838,0.0,Geography
272,BENE_COUNTY_CD_84,0.0,Geography
275,BENE_COUNTY_CD_842,0.0,Geography
297,BENE_COUNTY_CD_882,0.0,Geography
